start_zone_id,start_zone_name,end_zone_id,end_zone_name,time_bucket,duration
143,Lincoln Square West,162,Midtown East,4:00 PM–7:00 PM,16
143,Lincoln Square West,162,Midtown East,8:00 AM–11:00 AM,16
143,Lincoln Square West,162,Midtown East,7:00 PM–10:00 PM,16
144,Little Italy/NoLiTa,162,Midtown East,11:00 AM–4:00 PM,32
144,Little Italy/NoLiTa,162,Midtown East,10:00 PM–8:00 AM,15
144,Little Italy/NoLiTa,162,Midtown East,4:00 PM–7:00 PM,28
144,Little Italy/NoLiTa,162,Midtown East,8:00 AM–11:00 AM,20
144,Little Italy/NoLiTa,162,Midtown East,7:00 PM–10:00 PM,29
145,Long Island City/Hunters Point,162,Midtown East,4:00 PM–7:00 PM,25
145,Long Island City/Hunters Point,162,Midtown East,10:00 PM–8:00 AM,57
145,Long Island City/Hunters Point,162,Midtown East,7:00 PM–10:00 PM,20
145,Long Island City/Hunters Point,162,Midtown East,11:00 AM–4:00 PM,25
145,Long Island City/Hunters Point,162,Midtown East,8:00 AM–11:00 AM,34
146,Long Island City/Queens Plaza,162,Midtown East,8:00 AM–11:00 AM,16
146,Long Island City/Queens Plaza,162,Midtown East,11:00 AM–4:00 PM,22
146,Long Island City/Queens Plaza,162,Midtown East,7:00 PM–10:00 PM,21
146,Long Island City/Queens Plaza,162,Midtown East,10:00 PM–8:00 AM,14
146,Long Island City/Queens Plaza,162,Midtown East,4:00 PM–7:00 PM,19
148,Lower East Side,162,Midtown East,11:00 AM–4:00 PM,25
148,Lower East Side,162,Midtown East,8:00 AM–11:00 AM,26
148,Lower East Side,162,Midtown East,10:00 PM–8:00 AM,23
148,Lower East Side,162,Midtown East,7:00 PM–10:00 PM,27
148,Lower East Side,162,Midtown East,4:00 PM–7:00 PM,25
151,Manhattan Valley,162,Midtown East,11:00 AM–4:00 PM,27
151,Manhattan Valley,162,Midtown East,10:00 PM–8:00 AM,24
151,Manhattan Valley,162,Midtown East,4:00 PM–7:00 PM,26
151,Manhattan Valley,162,Midtown East,8:00 AM–11:00 AM,26
151,Manhattan Valley,162,Midtown East,7:00 PM–10:00 PM,29
152,Manhattanville,162,Midtown East,11:00 AM–4:00 PM,36
152,Manhattanville,162,Midtown East,10:00 PM–8:00 AM,24
158,Meatpacking/West Village West,162,Midtown East,8:00 AM–11:00 AM,25
158,Meatpacking/West Village West,162,Midtown East,11:00 AM–4:00 PM,28
158,Meatpacking/West Village West,162,Midtown East,10:00 PM–8:00 AM,19
158,Meatpacking/West Village West,162,Midtown East,7:00 PM–10:00 PM,24
158,Meatpacking/West Village West,162,Midtown East,4:00 PM–7:00 PM,28
161,Midtown Center,162,Midtown East,10:00 PM–8:00 AM,6
161,Midtown Center,162,Midtown East,4:00 PM–7:00 PM,6
161,Midtown Center,162,Midtown East,8:00 AM–11:00 AM,7
161,Midtown Center,162,Midtown East,7:00 PM–10:00 PM,7
161,Midtown Center,162,Midtown East,11:00 AM–4:00 PM,6
162,Midtown East,162,Midtown East,10:00 PM–8:00 AM,8
162,Midtown East,162,Midtown East,11:00 AM–4:00 PM,10
162,Midtown East,162,Midtown East,7:00 PM–10:00 PM,8
162,Midtown East,162,Midtown East,8:00 AM–11:00 AM,10
162,Midtown East,162,Midtown East,4:00 PM–7:00 PM,6
163,Midtown North,162,Midtown East,8:00 AM–11:00 AM,9
163,Midtown North,162,Midtown East,11:00 AM–4:00 PM,13
163,Midtown North,162,Midtown East,10:00 PM–8:00 AM,7
163,Midtown North,162,Midtown East,7:00 PM–10:00 PM,8
163,Midtown North,162,Midtown East,4:00 PM–7:00 PM,10
164,Midtown South,162,Midtown East,11:00 AM–4:00 PM,13
164,Midtown South,162,Midtown East,4:00 PM–7:00 PM,15
164,Midtown South,162,Midtown East,8:00 AM–11:00 AM,11
164,Midtown South,162,Midtown East,7:00 PM–10:00 PM,14
164,Midtown South,162,Midtown East,10:00 PM–8:00 AM,10
166,Morningside Heights,162,Midtown East,10:00 PM–8:00 AM,28
166,Morningside Heights,162,Midtown East,7:00 PM–10:00 PM,29
166,Morningside Heights,162,Midtown East,4:00 PM–7:00 PM,36
166,Morningside Heights,162,Midtown East,11:00 AM–4:00 PM,35
166,Morningside Heights,162,Midtown East,8:00 AM–11:00 AM,31
170,Murray Hill,162,Midtown East,8:00 AM–11:00 AM,7
170,Murray Hill,162,Midtown East,4:00 PM–7:00 PM,9
170,Murray Hill,162,Midtown East,10:00 PM–8:00 AM,7
170,Murray Hill,162,Midtown East,11:00 AM–4:00 PM,9
170,Murray Hill,162,Midtown East,7:00 PM–10:00 PM,11
179,Old Astoria,162,Midtown East,4:00 PM–7:00 PM,27
179,Old Astoria,162,Midtown East,8:00 AM–11:00 AM,25
179,Old Astoria,162,Midtown East,11:00 AM–4:00 PM,31
181,Park Slope,162,Midtown East,8:00 AM–11:00 AM,43
181,Park Slope,162,Midtown East,11:00 AM–4:00 PM,45
181,Park Slope,162,Midtown East,10:00 PM–8:00 AM,38
186,Penn Station/Madison Sq West,162,Midtown East,8:00 AM–11:00 AM,12
186,Penn Station/Madison Sq West,162,Midtown East,4:00 PM–7:00 PM,16
186,Penn Station/Madison Sq West,162,Midtown East,11:00 AM–4:00 PM,15
186,Penn Station/Madison Sq West,162,Midtown East,10:00 PM–8:00 AM,11
186,Penn Station/Madison Sq West,162,Midtown East,7:00 PM–10:00 PM,16
193,Queensbridge/Ravenswood,162,Midtown East,8:00 AM–11:00 AM,26
193,Queensbridge/Ravenswood,162,Midtown East,11:00 AM–4:00 PM,26
193,Queensbridge/Ravenswood,162,Midtown East,4:00 PM–7:00 PM,32
193,Queensbridge/Ravenswood,162,Midtown East,10:00 PM–8:00 AM,24
195,Red Hook,162,Midtown East,10:00 PM–8:00 AM,37
195,Red Hook,162,Midtown East,8:00 AM–11:00 AM,40
209,Seaport,162,Midtown East,8:00 AM–11:00 AM,33
209,Seaport,162,Midtown East,11:00 AM–4:00 PM,39
209,Seaport,162,Midtown East,4:00 PM–7:00 PM,40
211,SoHo,162,Midtown East,8:00 AM–11:00 AM,28
211,SoHo,162,Midtown East,11:00 AM–4:00 PM,27
211,SoHo,162,Midtown East,10:00 PM–8:00 AM,24
211,SoHo,162,Midtown East,7:00 PM–10:00 PM,38
211,SoHo,162,Midtown East,4:00 PM–7:00 PM,33
223,Steinway,162,Midtown East,4:00 PM–7:00 PM,29
223,Steinway,162,Midtown East,8:00 AM–11:00 AM,40
223,Steinway,162,Midtown East,11:00 AM–4:00 PM,55
224,Stuy Town/Peter Cooper Village,162,Midtown East,7:00 PM–10:00 PM,17
224,Stuy Town/Peter Cooper Village,162,Midtown East,10:00 PM–8:00 AM,15
224,Stuy Town/Peter Cooper Village,162,Midtown East,11:00 AM–4:00 PM,18
224,Stuy Town/Peter Cooper Village,162,Midtown East,4:00 PM–7:00 PM,17
224,Stuy Town/Peter Cooper Village,162,Midtown East,8:00 AM–11:00 AM,15
225,Stuyvesant Heights,162,Midtown East,7:00 PM–10:00 PM,45
225,Stuyvesant Heights,162,Midtown East,8:00 AM–11:00 AM,41
226,Sunnyside,162,Midtown East,11:00 AM–4:00 PM,21
226,Sunnyside,162,Midtown East,4:00 PM–7:00 PM,26
226,Sunnyside,162,Midtown East,8:00 AM–11:00 AM,28
226,Sunnyside,162,Midtown East,7:00 PM–10:00 PM,21
229,Sutton Place/Turtle Bay North,162,Midtown East,10:00 PM–8:00 AM,5
229,Sutton Place/Turtle Bay North,162,Midtown East,7:00 PM–10:00 PM,6
229,Sutton Place/Turtle Bay North,162,Midtown East,4:00 PM–7:00 PM,5
229,Sutton Place/Turtle Bay North,162,Midtown East,11:00 AM–4:00 PM,5
229,Sutton Place/Turtle Bay North,162,Midtown East,8:00 AM–11:00 AM,6
230,Times Sq/Theatre District,162,Midtown East,8:00 AM–11:00 AM,8
230,Times Sq/Theatre District,162,Midtown East,4:00 PM–7:00 PM,7
230,Times Sq/Theatre District,162,Midtown East,10:00 PM–8:00 AM,7
230,Times Sq/Theatre District,162,Midtown East,11:00 AM–4:00 PM,9
230,Times Sq/Theatre District,162,Midtown East,7:00 PM–10:00 PM,8
231,TriBeCa/Civic Center,162,Midtown East,11:00 AM–4:00 PM,41
231,TriBeCa/Civic Center,162,Midtown East,7:00 PM–10:00 PM,44
231,TriBeCa/Civic Center,162,Midtown East,8:00 AM–11:00 AM,34
231,TriBeCa/Civic Center,162,Midtown East,10:00 PM–8:00 AM,30
231,TriBeCa/Civic Center,162,Midtown East,4:00 PM–7:00 PM,38
232,Two Bridges/Seward Park,162,Midtown East,10:00 PM–8:00 AM,26
232,Two Bridges/Seward Park,162,Midtown East,4:00 PM–7:00 PM,27
232,Two Bridges/Seward Park,162,Midtown East,11:00 AM–4:00 PM,26
232,Two Bridges/Seward Park,162,Midtown East,8:00 AM–11:00 AM,25
232,Two Bridges/Seward Park,162,Midtown East,7:00 PM–10:00 PM,32
233,UN/Turtle Bay South,162,Midtown East,7:00 PM–10:00 PM,6
233,UN/Turtle Bay South,162,Midtown East,8:00 AM–11:00 AM,7
233,UN/Turtle Bay South,162,Midtown East,10:00 PM–8:00 AM,8
233,UN/Turtle Bay South,162,Midtown East,11:00 AM–4:00 PM,8
233,UN/Turtle Bay South,162,Midtown East,4:00 PM–7:00 PM,7
234,Union Sq,162,Midtown East,7:00 PM–10:00 PM,18
234,Union Sq,162,Midtown East,8:00 AM–11:00 AM,14
234,Union Sq,162,Midtown East,11:00 AM–4:00 PM,17
234,Union Sq,162,Midtown East,4:00 PM–7:00 PM,17
234,Union Sq,162,Midtown East,10:00 PM–8:00 AM,12
236,Upper East Side North,162,Midtown East,7:00 PM–10:00 PM,17
236,Upper East Side North,162,Midtown East,11:00 AM–4:00 PM,18
236,Upper East Side North,162,Midtown East,10:00 PM–8:00 AM,14
236,Upper East Side North,162,Midtown East,4:00 PM–7:00 PM,17
236,Upper East Side North,162,Midtown East,8:00 AM–11:00 AM,16
237,Upper East Side South,162,Midtown East,11:00 AM–4:00 PM,10
237,Upper East Side South,162,Midtown East,8:00 AM–11:00 AM,9
237,Upper East Side South,162,Midtown East,4:00 PM–7:00 PM,8
237,Upper East Side South,162,Midtown East,7:00 PM–10:00 PM,9
237,Upper East Side South,162,Midtown East,10:00 PM–8:00 AM,8
238,Upper West Side North,162,Midtown East,7:00 PM–10:00 PM,21
238,Upper West Side North,162,Midtown East,10:00 PM–8:00 AM,19
238,Upper West Side North,162,Midtown East,11:00 AM–4:00 PM,22
238,Upper West Side North,162,Midtown East,8:00 AM–11:00 AM,24
238,Upper West Side North,162,Midtown East,4:00 PM–7:00 PM,22
239,Upper West Side South,162,Midtown East,7:00 PM–10:00 PM,23
239,Upper West Side South,162,Midtown East,11:00 AM–4:00 PM,24
239,Upper West Side South,162,Midtown East,8:00 AM–11:00 AM,20
239,Upper West Side South,162,Midtown East,4:00 PM–7:00 PM,21
239,Upper West Side South,162,Midtown East,10:00 PM–8:00 AM,19
246,West Chelsea/Hudson Yards,162,Midtown East,7:00 PM–10:00 PM,21
246,West Chelsea/Hudson Yards,162,Midtown East,4:00 PM–7:00 PM,25
246,West Chelsea/Hudson Yards,162,Midtown East,8:00 AM–11:00 AM,17
246,West Chelsea/Hudson Yards,162,Midtown East,10:00 PM–8:00 AM,13
246,West Chelsea/Hudson Yards,162,Midtown East,11:00 AM–4:00 PM,22
249,West Village,162,Midtown East,11:00 AM–4:00 PM,24
249,West Village,162,Midtown East,8:00 AM–11:00 AM,23
249,West Village,162,Midtown East,4:00 PM–7:00 PM,24
249,West Village,162,Midtown East,7:00 PM–10:00 PM,23
249,West Village,162,Midtown East,10:00 PM–8:00 AM,22
255,Williamsburg (North Side),162,Midtown East,10:00 PM–8:00 AM,35
255,Williamsburg (North Side),162,Midtown East,7:00 PM–10:00 PM,51
255,Williamsburg (North Side),162,Midtown East,4:00 PM–7:00 PM,30
255,Williamsburg (North Side),162,Midtown East,8:00 AM–11:00 AM,34
255,Williamsburg (North Side),162,Midtown East,11:00 AM–4:00 PM,33
256,Williamsburg (South Side),162,Midtown East,8:00 AM–11:00 AM,39
256,Williamsburg (South Side),162,Midtown East,7:00 PM–10:00 PM,39
256,Williamsburg (South Side),162,Midtown East,11:00 AM–4:00 PM,36
256,Williamsburg (South Side),162,Midtown East,4:00 PM–7:00 PM,32
256,Williamsburg (South Side),162,Midtown East,10:00 PM–8:00 AM,36
261,World Trade Center,162,Midtown East,4:00 PM–7:00 PM,48
261,World Trade Center,162,Midtown East,7:00 PM–10:00 PM,40
261,World Trade Center,162,Midtown East,8:00 AM–11:00 AM,31
261,World Trade Center,162,Midtown East,11:00 AM–4:00 PM,94
262,Yorkville East,162,Midtown East,10:00 PM–8:00 AM,17
262,Yorkville East,162,Midtown East,7:00 PM–10:00 PM,16
262,Yorkville East,162,Midtown East,4:00 PM–7:00 PM,20
262,Yorkville East,162,Midtown East,8:00 AM–11:00 AM,18
262,Yorkville East,162,Midtown East,11:00 AM–4:00 PM,19
263,Yorkville West,162,Midtown East,8:00 AM–11:00 AM,17
263,Yorkville West,162,Midtown East,7:00 PM–10:00 PM,19
263,Yorkville West,162,Midtown East,4:00 PM–7:00 PM,18
263,Yorkville West,162,Midtown East,10:00 PM–8:00 AM,16
263,Yorkville West,162,Midtown East,11:00 AM–4:00 PM,17
4,Alphabet City,163,Midtown North,11:00 AM–4:00 PM,33
4,Alphabet City,163,Midtown North,4:00 PM–7:00 PM,30
4,Alphabet City,163,Midtown North,8:00 AM–11:00 AM,31
4,Alphabet City,163,Midtown North,10:00 PM–8:00 AM,27
7,Astoria,163,Midtown North,11:00 AM–4:00 PM,31
7,Astoria,163,Midtown North,4:00 PM–7:00 PM,61
7,Astoria,163,Midtown North,8:00 AM–11:00 AM,30
7,Astoria,163,Midtown North,7:00 PM–10:00 PM,31
7,Astoria,163,Midtown North,10:00 PM–8:00 AM,31
8,Astoria Park,163,Midtown North,8:00 AM–11:00 AM,33
12,Battery Park,163,Midtown North,4:00 PM–7:00 PM,52
12,Battery Park,163,Midtown North,11:00 AM–4:00 PM,32
12,Battery Park,163,Midtown North,10:00 PM–8:00 AM,37
13,Battery Park City,163,Midtown North,8:00 AM–11:00 AM,33
13,Battery Park City,163,Midtown North,10:00 PM–8:00 AM,30
13,Battery Park City,163,Midtown North,4:00 PM–7:00 PM,38
13,Battery Park City,163,Midtown North,7:00 PM–10:00 PM,33
13,Battery Park City,163,Midtown North,11:00 AM–4:00 PM,79
17,Bedford,163,Midtown North,11:00 AM–4:00 PM,102
24,Bloomingdale,163,Midtown North,11:00 AM–4:00 PM,34
24,Bloomingdale,163,Midtown North,10:00 PM–8:00 AM,23
24,Bloomingdale,163,Midtown North,8:00 AM–11:00 AM,22
24,Bloomingdale,163,Midtown North,4:00 PM–7:00 PM,39
24,Bloomingdale,163,Midtown North,7:00 PM–10:00 PM,21
25,Boerum Hill,163,Midtown North,11:00 AM–4:00 PM,41
25,Boerum Hill,163,Midtown North,8:00 AM–11:00 AM,43
25,Boerum Hill,163,Midtown North,10:00 PM–8:00 AM,44
33,Brooklyn Heights,163,Midtown North,8:00 AM–11:00 AM,97
33,Brooklyn Heights,163,Midtown North,11:00 AM–4:00 PM,39
34,Brooklyn Navy Yard,163,Midtown North,11:00 AM–4:00 PM,40
34,Brooklyn Navy Yard,163,Midtown North,8:00 AM–11:00 AM,40
37,Bushwick South,163,Midtown North,8:00 AM–11:00 AM,43
41,Central Harlem,163,Midtown North,8:00 AM–11:00 AM,28
41,Central Harlem,163,Midtown North,11:00 AM–4:00 PM,45
41,Central Harlem,163,Midtown North,7:00 PM–10:00 PM,24
41,Central Harlem,163,Midtown North,10:00 PM–8:00 AM,24
41,Central Harlem,163,Midtown North,4:00 PM–7:00 PM,45
42,Central Harlem North,163,Midtown North,8:00 AM–11:00 AM,32
42,Central Harlem North,163,Midtown North,4:00 PM–7:00 PM,27
42,Central Harlem North,163,Midtown North,11:00 AM–4:00 PM,37
42,Central Harlem North,163,Midtown North,10:00 PM–8:00 AM,30
43,Central Park,163,Midtown North,10:00 PM–8:00 AM,9
43,Central Park,163,Midtown North,11:00 AM–4:00 PM,26
43,Central Park,163,Midtown North,4:00 PM–7:00 PM,23
43,Central Park,163,Midtown North,7:00 PM–10:00 PM,15
43,Central Park,163,Midtown North,8:00 AM–11:00 AM,12
45,Chinatown,163,Midtown North,11:00 AM–4:00 PM,31
45,Chinatown,163,Midtown North,10:00 PM–8:00 AM,39
45,Chinatown,163,Midtown North,8:00 AM–11:00 AM,32
48,Clinton East,163,Midtown North,10:00 PM–8:00 AM,9
48,Clinton East,163,Midtown North,7:00 PM–10:00 PM,11
48,Clinton East,163,Midtown North,4:00 PM–7:00 PM,10
48,Clinton East,163,Midtown North,8:00 AM–11:00 AM,9
48,Clinton East,163,Midtown North,11:00 AM–4:00 PM,9
49,Clinton Hill,163,Midtown North,10:00 PM–8:00 AM,43
49,Clinton Hill,163,Midtown North,11:00 AM–4:00 PM,210
49,Clinton Hill,163,Midtown North,8:00 AM–11:00 AM,53
50,Clinton West,163,Midtown North,8:00 AM–11:00 AM,9
50,Clinton West,163,Midtown North,11:00 AM–4:00 PM,12
50,Clinton West,163,Midtown North,4:00 PM–7:00 PM,10
50,Clinton West,163,Midtown North,10:00 PM–8:00 AM,9
50,Clinton West,163,Midtown North,7:00 PM–10:00 PM,7
52,Cobble Hill,163,Midtown North,8:00 AM–11:00 AM,41
54,Columbia Street,163,Midtown North,8:00 AM–11:00 AM,44
65,Downtown Brooklyn/MetroTech,163,Midtown North,11:00 AM–4:00 PM,49
65,Downtown Brooklyn/MetroTech,163,Midtown North,4:00 PM–7:00 PM,39
65,Downtown Brooklyn/MetroTech,163,Midtown North,10:00 PM–8:00 AM,40
65,Downtown Brooklyn/MetroTech,163,Midtown North,8:00 AM–11:00 AM,38
66,DUMBO/Vinegar Hill,163,Midtown North,8:00 AM–11:00 AM,40
66,DUMBO/Vinegar Hill,163,Midtown North,11:00 AM–4:00 PM,67
68,East Chelsea,163,Midtown North,10:00 PM–8:00 AM,14
68,East Chelsea,163,Midtown North,7:00 PM–10:00 PM,17
68,East Chelsea,163,Midtown North,4:00 PM–7:00 PM,20
68,East Chelsea,163,Midtown North,8:00 AM–11:00 AM,14
68,East Chelsea,163,Midtown North,11:00 AM–4:00 PM,31
74,East Harlem North,163,Midtown North,11:00 AM–4:00 PM,67
74,East Harlem North,163,Midtown North,4:00 PM–7:00 PM,30
74,East Harlem North,163,Midtown North,7:00 PM–10:00 PM,24
74,East Harlem North,163,Midtown North,10:00 PM–8:00 AM,30
74,East Harlem North,163,Midtown North,8:00 AM–11:00 AM,29
75,East Harlem South,163,Midtown North,11:00 AM–4:00 PM,34
75,East Harlem South,163,Midtown North,10:00 PM–8:00 AM,22
75,East Harlem South,163,Midtown North,4:00 PM–7:00 PM,28
75,East Harlem South,163,Midtown North,8:00 AM–11:00 AM,24
75,East Harlem South,163,Midtown North,7:00 PM–10:00 PM,25
79,East Village,163,Midtown North,8:00 AM–11:00 AM,27
79,East Village,163,Midtown North,4:00 PM–7:00 PM,32
79,East Village,163,Midtown North,10:00 PM–8:00 AM,24
79,East Village,163,Midtown North,11:00 AM–4:00 PM,30
79,East Village,163,Midtown North,7:00 PM–10:00 PM,26
80,East Williamsburg,163,Midtown North,10:00 PM–8:00 AM,34
80,East Williamsburg,163,Midtown North,8:00 AM–11:00 AM,55
87,Financial District North,163,Midtown North,4:00 PM–7:00 PM,39
87,Financial District North,163,Midtown North,8:00 AM–11:00 AM,40
87,Financial District North,163,Midtown North,7:00 PM–10:00 PM,30
87,Financial District North,163,Midtown North,11:00 AM–4:00 PM,109
88,Financial District South,163,Midtown North,11:00 AM–4:00 PM,63
88,Financial District South,163,Midtown North,4:00 PM–7:00 PM,45
88,Financial District South,163,Midtown North,8:00 AM–11:00 AM,51
90,Flatiron,163,Midtown North,10:00 PM–8:00 AM,19
90,Flatiron,163,Midtown North,4:00 PM–7:00 PM,20
90,Flatiron,163,Midtown North,8:00 AM–11:00 AM,19
90,Flatiron,163,Midtown North,11:00 AM–4:00 PM,19
90,Flatiron,163,Midtown North,7:00 PM–10:00 PM,21
97,Fort Greene,163,Midtown North,11:00 AM–4:00 PM,95
97,Fort Greene,163,Midtown North,8:00 AM–11:00 AM,46
100,Garment District,163,Midtown North,7:00 PM–10:00 PM,13
100,Garment District,163,Midtown North,8:00 AM–11:00 AM,13
100,Garment District,163,Midtown North,4:00 PM–7:00 PM,14
100,Garment District,163,Midtown North,11:00 AM–4:00 PM,16
100,Garment District,163,Midtown North,10:00 PM–8:00 AM,10
106,Gowanus,163,Midtown North,8:00 AM–11:00 AM,55
107,Gramercy,163,Midtown North,4:00 PM–7:00 PM,24
107,Gramercy,163,Midtown North,7:00 PM–10:00 PM,18
107,Gramercy,163,Midtown North,10:00 PM–8:00 AM,19
107,Gramercy,163,Midtown North,11:00 AM–4:00 PM,28
107,Gramercy,163,Midtown North,8:00 AM–11:00 AM,25
112,Greenpoint,163,Midtown North,4:00 PM–7:00 PM,39
112,Greenpoint,163,Midtown North,7:00 PM–10:00 PM,31
112,Greenpoint,163,Midtown North,11:00 AM–4:00 PM,33
112,Greenpoint,163,Midtown North,8:00 AM–11:00 AM,37
112,Greenpoint,163,Midtown North,10:00 PM–8:00 AM,26
113,Greenwich Village North,163,Midtown North,11:00 AM–4:00 PM,32
113,Greenwich Village North,163,Midtown North,8:00 AM–11:00 AM,23
113,Greenwich Village North,163,Midtown North,7:00 PM–10:00 PM,25
113,Greenwich Village North,163,Midtown North,4:00 PM–7:00 PM,28
113,Greenwich Village North,163,Midtown North,10:00 PM–8:00 AM,20
114,Greenwich Village South,163,Midtown North,10:00 PM–8:00 AM,20
114,Greenwich Village South,163,Midtown North,11:00 AM–4:00 PM,40
114,Greenwich Village South,163,Midtown North,7:00 PM–10:00 PM,29
114,Greenwich Village South,163,Midtown North,4:00 PM–7:00 PM,27
114,Greenwich Village South,163,Midtown North,8:00 AM–11:00 AM,24
125,Hudson Sq,163,Midtown North,4:00 PM–7:00 PM,29
125,Hudson Sq,163,Midtown North,7:00 PM–10:00 PM,28
125,Hudson Sq,163,Midtown North,8:00 AM–11:00 AM,30
125,Hudson Sq,163,Midtown North,11:00 AM–4:00 PM,34
125,Hudson Sq,163,Midtown North,10:00 PM–8:00 AM,29
137,Kips Bay,163,Midtown North,7:00 PM–10:00 PM,19
137,Kips Bay,163,Midtown North,4:00 PM–7:00 PM,26
137,Kips Bay,163,Midtown North,8:00 AM–11:00 AM,17
137,Kips Bay,163,Midtown North,10:00 PM–8:00 AM,17
137,Kips Bay,163,Midtown North,11:00 AM–4:00 PM,22
140,Lenox Hill East,163,Midtown North,7:00 PM–10:00 PM,16
140,Lenox Hill East,163,Midtown North,8:00 AM–11:00 AM,17
140,Lenox Hill East,163,Midtown North,10:00 PM–8:00 AM,13
140,Lenox Hill East,163,Midtown North,11:00 AM–4:00 PM,15
140,Lenox Hill East,163,Midtown North,4:00 PM–7:00 PM,16
141,Lenox Hill West,163,Midtown North,7:00 PM–10:00 PM,13
141,Lenox Hill West,163,Midtown North,11:00 AM–4:00 PM,14
141,Lenox Hill West,163,Midtown North,4:00 PM–7:00 PM,13
141,Lenox Hill West,163,Midtown North,10:00 PM–8:00 AM,12
141,Lenox Hill West,163,Midtown North,8:00 AM–11:00 AM,12
142,Lincoln Square East,163,Midtown North,11:00 AM–4:00 PM,12
142,Lincoln Square East,163,Midtown North,10:00 PM–8:00 AM,7
142,Lincoln Square East,163,Midtown North,4:00 PM–7:00 PM,11
142,Lincoln Square East,163,Midtown North,7:00 PM–10:00 PM,8
142,Lincoln Square East,163,Midtown North,8:00 AM–11:00 AM,9
143,Lincoln Square West,163,Midtown North,7:00 PM–10:00 PM,10
143,Lincoln Square West,163,Midtown North,4:00 PM–7:00 PM,10
143,Lincoln Square West,163,Midtown North,10:00 PM–8:00 AM,9
143,Lincoln Square West,163,Midtown North,11:00 AM–4:00 PM,12
143,Lincoln Square West,163,Midtown North,8:00 AM–11:00 AM,10
144,Little Italy/NoLiTa,163,Midtown North,4:00 PM–7:00 PM,27
144,Little Italy/NoLiTa,163,Midtown North,8:00 AM–11:00 AM,35
144,Little Italy/NoLiTa,163,Midtown North,11:00 AM–4:00 PM,49
144,Little Italy/NoLiTa,163,Midtown North,10:00 PM–8:00 AM,84
144,Little Italy/NoLiTa,163,Midtown North,7:00 PM–10:00 PM,38
145,Long Island City/Hunters Point,163,Midtown North,8:00 AM–11:00 AM,29
145,Long Island City/Hunters Point,163,Midtown North,7:00 PM–10:00 PM,26
145,Long Island City/Hunters Point,163,Midtown North,10:00 PM–8:00 AM,25
145,Long Island City/Hunters Point,163,Midtown North,11:00 AM–4:00 PM,30
145,Long Island City/Hunters Point,163,Midtown North,4:00 PM–7:00 PM,30
146,Long Island City/Queens Plaza,163,Midtown North,4:00 PM–7:00 PM,24
146,Long Island City/Queens Plaza,163,Midtown North,7:00 PM–10:00 PM,16
146,Long Island City/Queens Plaza,163,Midtown North,8:00 AM–11:00 AM,19
146,Long Island City/Queens Plaza,163,Midtown North,10:00 PM–8:00 AM,21
146,Long Island City/Queens Plaza,163,Midtown North,11:00 AM–4:00 PM,24
148,Lower East Side,163,Midtown North,11:00 AM–4:00 PM,34
148,Lower East Side,163,Midtown North,7:00 PM–10:00 PM,43
148,Lower East Side,163,Midtown North,10:00 PM–8:00 AM,27
148,Lower East Side,163,Midtown North,8:00 AM–11:00 AM,44
148,Lower East Side,163,Midtown North,4:00 PM–7:00 PM,42
151,Manhattan Valley,163,Midtown North,10:00 PM–8:00 AM,18
151,Manhattan Valley,163,Midtown North,11:00 AM–4:00 PM,30
151,Manhattan Valley,163,Midtown North,7:00 PM–10:00 PM,21
151,Manhattan Valley,163,Midtown North,8:00 AM–11:00 AM,22
151,Manhattan Valley,163,Midtown North,4:00 PM–7:00 PM,31
152,Manhattanville,163,Midtown North,11:00 AM–4:00 PM,22
152,Manhattanville,163,Midtown North,8:00 AM–11:00 AM,27
158,Meatpacking/West Village West,163,Midtown North,8:00 AM–11:00 AM,24
158,Meatpacking/West Village West,163,Midtown North,11:00 AM–4:00 PM,28
158,Meatpacking/West Village West,163,Midtown North,4:00 PM–7:00 PM,27
158,Meatpacking/West Village West,163,Midtown North,10:00 PM–8:00 AM,25
158,Meatpacking/West Village West,163,Midtown North,7:00 PM–10:00 PM,26
161,Midtown Center,163,Midtown North,10:00 PM–8:00 AM,6
161,Midtown Center,163,Midtown North,4:00 PM–7:00 PM,8
161,Midtown Center,163,Midtown North,7:00 PM–10:00 PM,9
161,Midtown Center,163,Midtown North,8:00 AM–11:00 AM,8
161,Midtown Center,163,Midtown North,11:00 AM–4:00 PM,11
162,Midtown East,163,Midtown North,11:00 AM–4:00 PM,12
162,Midtown East,163,Midtown North,4:00 PM–7:00 PM,10
162,Midtown East,163,Midtown North,10:00 PM–8:00 AM,8
162,Midtown East,163,Midtown North,8:00 AM–11:00 AM,10
162,Midtown East,163,Midtown North,7:00 PM–10:00 PM,10
163,Midtown North,163,Midtown North,7:00 PM–10:00 PM,17
163,Midtown North,163,Midtown North,11:00 AM–4:00 PM,61
163,Midtown North,163,Midtown North,4:00 PM–7:00 PM,44
163,Midtown North,163,Midtown North,10:00 PM–8:00 AM,10
163,Midtown North,163,Midtown North,8:00 AM–11:00 AM,53
164,Midtown South,163,Midtown North,11:00 AM–4:00 PM,20
164,Midtown South,163,Midtown North,10:00 PM–8:00 AM,15
164,Midtown South,163,Midtown North,7:00 PM–10:00 PM,17
164,Midtown South,163,Midtown North,4:00 PM–7:00 PM,17
164,Midtown South,163,Midtown North,8:00 AM–11:00 AM,17
166,Morningside Heights,163,Midtown North,8:00 AM–11:00 AM,28
